name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"cross-spawn","7.0.1","7.0.3","git+ssh://git@github.com/moxystudio/node-cross-spawn.git","2019-10-07T09:17:51.547Z","satazor (andremiguelcruz@msn.com)",20512,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1"
"escape-string-regexp","2.0.0","5.0.0","git+https://github.com/sindresorhus/escape-string-regexp.git","2019-04-17T07:49:09.559Z","sindresorhus (sindresorhus@gmail.com)",3259,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1,stack-utils@1.0.5"
"find-up","4.1.0","6.3.0","git+https://github.com/sindresorhus/find-up.git","2019-06-17T06:20:34.221Z","sindresorhus (sindresorhus@gmail.com)",11611,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1,pkg-dir@4.2.0"
"inquirer","7.0.4","9.1.5","git+https://github.com/SBoudrias/Inquirer.js.git","2020-01-25T08:06:30.822Z","sboudrias (admin@simonboudrias.com)",78119,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1"
"strip-ansi","5.2.0","7.0.1","git+https://github.com/chalk/strip-ansi.git","2019-03-18T08:46:18.955Z","sindresorhus (sindresorhus@gmail.com)",4171,"MIT",true,false,false,false,false,"@jest/core@24.9.0,cliui@5.0.0,string-width@3.1.0,eslint@6.8.0,jest-watch-typeahead@0.4.2,string-length@3.1.0,inquirer@7.0.4,wrap-ansi@5.1.0"
"locate-path","5.0.0","7.2.0","git+https://github.com/sindresorhus/locate-path.git","2019-05-04T13:00:07.428Z","sindresorhus (sindresorhus@gmail.com)",6584,"MIT",true,false,false,false,false,"find-up@4.1.0"
"node-releases","1.1.77","2.0.10","git+https://github.com/chicoxyzzy/node-releases.git","2021-10-02T09:44:18.102Z","chicoxyzzy (chi187@gmail.com)",259158,"MIT",true,false,false,false,false,"browserslist@4.10.0"
"p-locate","4.1.0","6.0.0","git+https://github.com/sindresorhus/p-locate.git","2019-04-04T05:02:46.111Z","sindresorhus (sindresorhus@gmail.com)",7285,"MIT",true,false,false,false,false,"locate-path@5.0.0"
"path-exists","4.0.0","5.0.0","git+https://github.com/sindresorhus/path-exists.git","2019-04-04T03:29:16.887Z","sindresorhus (sindresorhus@gmail.com)",3919,"MIT",true,false,false,false,false,"find-up@4.1.0"
"path-key","3.1.1","4.0.0","git+https://github.com/sindresorhus/path-key.git","2019-11-22T16:47:18.153Z","sindresorhus (sindresorhus@gmail.com)",4553,"MIT",true,false,false,false,false,"cross-spawn@7.0.1"
"shebang-command","2.0.0","2.0.0","git+https://github.com/kevva/shebang-command.git","2019-09-06T14:53:25.901Z","kevva (kevinmartensson@gmail.com)",2556,"MIT",true,false,false,false,false,"cross-spawn@7.0.1"
"shebang-regex","3.0.0","4.0.0","git+https://github.com/sindresorhus/shebang-regex.git","2019-04-27T10:46:19.256Z","sindresorhus (sindresorhus@gmail.com)",2828,"MIT",true,false,false,false,false,"shebang-command@2.0.0"
"strip-ansi","6.0.0","7.0.1","git+https://github.com/chalk/strip-ansi.git","2019-11-09T06:20:36.658Z","sindresorhus (sindresorhus@gmail.com)",4029,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1"
"which","2.0.2","3.0.0","git://github.com/isaacs/node-which.git","2019-11-18T22:26:15.325Z","isaacs (i@izs.me)",9975,"ISC",true,false,false,false,false,"cross-spawn@7.0.1"
"react-dom","16.14.0","18.2.0","git+https://github.com/facebook/react.git","2020-10-14T19:38:26.085Z","gaearon (dan.abramov@gmail.com)",2996698,"MIT",true,false,false,true,false,"dv2ls-frontend@0.1.0,@testing-library/react@9.5.0,react-ace@9.5.0,react-bootstrap@1.6.6,react-overlays@5.2.1,react-transition-group@4.4.5"
"react-error-overlay","6.0.11","6.0.11","git+https://github.com/facebook/create-react-app.git","2022-04-12T17:33:20.796Z","iansu (ian@iansutherland.ca)",385046,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1"
"react-is","17.0.2","18.2.0","git+https://github.com/facebook/react.git","2021-03-22T21:56:47.976Z","gaearon (dan.abramov@gmail.com)",24767,"MIT",true,false,false,true,false,"pretty-format@27.5.1"
"react-lifecycles-compat","3.0.4","3.0.4","git+https://github.com/reactjs/react-lifecycles-compat.git","2018-05-11T14:39:14.276Z","brianvaughn (briandavidvaughn@gmail.com)",29017,"MIT",true,false,false,false,false,"uncontrollable@7.2.1"
"react-router-dom","5.3.4","6.9.0","git+https://github.com/remix-run/react-router.git","2022-10-02T17:10:36.260Z","mjackson (npm@mjackson.me)",639619,"MIT",true,false,false,false,false,"dv2ls-frontend@0.1.0"
"isarray","0.0.1","2.0.5","git://github.com/juliangruber/isarray.git","2013-05-27T17:40:35.695Z","juliangruber (julian@juliangruber.com)","-","MIT",true,false,false,false,false,"path-to-regexp@1.8.0"
"path-to-regexp","1.8.0","6.2.1","git+https://github.com/pillarjs/path-to-regexp.git","2019-11-11T03:37:21.803Z","blakeembrey (hello@blakeembrey.com)",27719,"MIT",true,false,false,false,false,"react-router@5.3.4"
"react-router","5.3.4","6.9.0","git+https://github.com/remix-run/react-router.git","2022-10-02T17:10:33.584Z","mjackson (npm@mjackson.me)",719325,"MIT",true,false,false,false,false,"react-router-dom@5.3.4"
"react-scripts","3.4.3","5.0.1","git+https://github.com/facebook/create-react-app.git","2020-08-12T16:51:29.319Z","gaearon (dan.abramov@gmail.com)",123469,"MIT",true,false,false,false,false,"dv2ls-frontend@0.1.0"
"aria-query","3.0.0","5.1.3","git+https://github.com/A11yance/aria-query.git","2018-06-24T23:54:33.817Z","jessebeach (splendidnoise@gmail.com)",123078,"Apache-2.0",true,false,false,false,false,"eslint-plugin-jsx-a11y@6.2.3"
"axobject-query","2.2.0","3.1.1","git+https://github.com/A11yance/axobject-query.git","2020-06-22T00:29:55.020Z","jessebeach (splendidnoise@gmail.com)",98753,"Apache-2.0",true,false,false,false,false,"eslint-plugin-jsx-a11y@6.2.3"
"commander","2.20.3","10.0.0","git+https://github.com/tj/commander.js.git","2019-10-11T05:40:24.166Z","abetomo (abe@enzou.tokyo)",62442,"MIT",true,false,false,true,false,"aria-query@3.0.0,terser@4.8.1"
"doctrine","1.5.0","3.0.0","git+https://github.com/eslint/doctrine.git","2016-10-13T21:25:51.463Z","eslint (nicholas+eslint@nczconsulting.com)","-","BSD",true,false,false,false,false,"eslint-plugin-import@2.20.1"
"eslint-config-react-app","5.2.1","7.0.1","git+https://github.com/facebook/create-react-app.git","2020-03-21T00:00:21.976Z","iansu (ian@iansutherland.ca)",16437,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"eslint-plugin-import","2.20.1","2.27.5","git+https://github.com/benmosher/eslint-plugin-import.git","2020-02-02T07:54:28.678Z","ljharb (ljharb@gmail.com)",843859,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"eslint-plugin-jsx-a11y","6.2.3","6.7.1","git+https://github.com/evcohen/eslint-plugin-jsx-a11y.git","2019-07-01T04:24:58.516Z","jessebeach (splendidnoise@gmail.com)",586897,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"eslint-plugin-react","7.19.0","7.32.2","git+https://github.com/yannickcr/eslint-plugin-react.git","2020-03-06T21:50:26.457Z","ljharb (ljharb@gmail.com)",693235,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"eslint-plugin-react-hooks","1.7.0","4.6.0","git+https://github.com/facebook/react.git","2019-08-08T21:09:24.215Z","acdlite (npm@andrewclark.io)",101671,"MIT",true,false,false,true,false,"react-scripts@3.4.3,eslint-config-react-app@5.2.1"
"resolve","1.22.1","1.22.1","git://github.com/browserify/resolve.git","2022-06-17T20:55:27.618Z","ljharb (ljharb@gmail.com)",145879,"MIT",true,false,false,true,false,"@babel/helper-define-polyfill-provider@0.3.3,@babel/plugin-transform-runtime@7.9.0,babel-eslint@10.1.0,babel-plugin-macros@2.8.0,@babel/core@7.9.0,eslint-import-resolver-node@0.3.7,eslint-plugin-import@2.20.1,normalize-package-data@2.5.0,eslint-plugin-react@7.19.0"
"find-up","2.1.0","6.3.0","git+https://github.com/sindresorhus/find-up.git","2016-12-02T13:21:51.615Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"read-pkg-up@2.0.0"
"jsx-ast-utils","2.4.1","3.3.3","git+https://github.com/evcohen/jsx-ast-utils.git","2020-06-12T02:42:35.163Z","ljharb (ljharb@gmail.com)",205504,"MIT",true,false,false,false,false,"eslint-plugin-jsx-a11y@6.2.3,eslint-plugin-react@7.19.0"
"load-json-file","2.0.0","7.0.1","git+https://github.com/sindresorhus/load-json-file.git","2016-04-30T17:17:49.311Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"read-pkg@2.0.0"
"locate-path","2.0.0","7.2.0","git+https://github.com/sindresorhus/locate-path.git","2016-11-28T05:27:33.711Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"find-up@2.1.0"
"p-limit","1.3.0","4.0.0","git+https://github.com/sindresorhus/p-limit.git","2018-06-06T16:01:38.768Z","sindresorhus (sindresorhus@gmail.com)",3963,"MIT",true,false,false,false,false,"p-locate@2.0.0"
"p-locate","2.0.0","6.0.0","git+https://github.com/sindresorhus/p-locate.git","2016-11-28T05:25:21.460Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"locate-path@2.0.0"
"p-try","1.0.0","3.0.0","git+https://github.com/sindresorhus/p-try.git","2016-10-21T06:16:43.459Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"p-limit@1.3.0"
"parse-json","2.2.0","6.0.2","https://github.com/sindresorhus/parse-json","2015-08-31T16:36:30.005Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"load-json-file@2.0.0"
"path-type","2.0.0","5.0.0","git+https://github.com/sindresorhus/path-type.git","2016-09-28T08:28:37.085Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"read-pkg@2.0.0"
"read-pkg","2.0.0","7.1.0","git+https://github.com/sindresorhus/read-pkg.git","2016-09-28T08:44:31.441Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"read-pkg-up@2.0.0"
"read-pkg-up","2.0.0","9.1.0","git+https://github.com/sindresorhus/read-pkg-up.git","2016-10-11T08:18:12.601Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"eslint-plugin-import@2.20.1"
"resolve","1.15.0","1.22.1","git://github.com/browserify/resolve.git","2020-01-22T08:23:15.632Z","ljharb (ljharb@gmail.com)",98121,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"react-transition-group","4.4.5","4.4.5","git+https://github.com/reactjs/react-transition-group.git","2022-08-01T08:36:58.958Z","eps1lon (silbermann.sebastian@gmail.com)",244028,"BSD-3-Clause",true,false,false,false,false,"dv2ls-frontend@0.1.0,react-bootstrap@1.6.6"
"read-pkg","3.0.0","7.1.0","git+https://github.com/sindresorhus/read-pkg.git","2017-11-04T08:07:32.640Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"read-pkg-up@4.0.0"
"read-pkg-up","4.0.0","9.1.0","git+https://github.com/sindresorhus/read-pkg-up.git","2018-06-18T11:45:48.823Z","sindresorhus (sindresorhus@gmail.com)",4188,"MIT",true,false,false,false,false,"test-exclude@5.2.3"
"readable-stream","2.3.8","4.3.0","git://github.com/nodejs/readable-stream.git","2023-02-23T10:04:06.163Z","matteo.collina (hello@matteocollina.com)",88115,"MIT",true,false,true,true,false,"concat-stream@1.6.2,duplexify@3.7.1,memory-fs@0.4.1,flush-write-stream@1.1.1,from2@2.3.0,fs-write-stream-atomic@1.0.10,hpack.js@2.1.6,node-libs-browser@2.2.1,parallel-transform@1.2.0,stream-browserify@2.0.2,stream-http@2.8.3,through2@2.0.5,readdirp@2.2.1"
"readdirp","3.6.0","3.6.0","git://github.com/paulmillr/readdirp.git","2021-03-14T10:22:31.129Z","paulmillr (paul@paulmillr.com)",20472,"MIT",true,false,true,true,false,"chokidar@3.5.3"
"realpath-native","1.1.0","3.0.0","git+https://github.com/SimenB/realpath-native.git","2019-02-12T13:32:15.869Z","simenb (sbekkhus91@gmail.com)",4839,"MIT",true,false,false,false,false,"@jest/core@24.9.0,@jest/transform@24.9.0,jest-cli@24.9.0,jest-config@24.9.0,jest-resolve@24.9.0,jest-runtime@24.9.0"
"recursive-readdir","2.2.2","2.2.3","git://github.com/jergason/recursive-readdir.git","2018-02-21T21:46:17.956Z","jergason (jergason@gmail.com)",17090,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1"
"minimatch","3.0.4","7.4.3","git://github.com/isaacs/minimatch.git","2017-05-07T18:11:10.900Z","isaacs (i@izs.me)","-","ISC",true,false,false,false,false,"recursive-readdir@2.2.2"
"redent","3.0.0","4.0.0","git+https://github.com/sindresorhus/redent.git","2019-04-26T06:38:25.407Z","sindresorhus (sindresorhus@gmail.com)",3599,"MIT",true,false,false,false,false,"@testing-library/jest-dom@4.2.4"
"regenerate","1.4.2","1.4.2","git+https://github.com/mathiasbynens/regenerate.git","2020-11-01T08:42:12.525Z","mathias (mathias@qiwi.be)",49156,"MIT",true,false,false,false,false,"regenerate-unicode-properties@10.1.0,regexpu-core@5.3.2"
"regenerate-unicode-properties","10.1.0","10.1.0","git+https://github.com/mathiasbynens/regenerate-unicode-properties.git","2022-09-14T12:40:38.105Z","google-wombot (node-team-npm+wombot@google.com)",576671,"MIT",true,false,false,false,false,"regexpu-core@5.3.2"
"regenerator-runtime","0.13.11","0.13.11","git+https://github.com/facebook/regenerator.git#main","2022-11-14T18:15:22.830Z","benjamn (ben@benjamn.com)",27759,"MIT",true,false,false,false,false,"@babel/runtime@7.9.0,@babel/runtime-corejs3@7.21.0,react-app-polyfill@1.0.6"
"regenerator-transform","0.15.1","0.15.1","git+https://github.com/facebook/regenerator.git#main","2022-11-14T18:17:12.957Z","benjamn (ben@benjamn.com)",134622,"MIT",true,false,false,false,false,"@babel/plugin-transform-regenerator@7.20.5"
"regex-not","1.0.2","1.0.2","git+https://github.com/jonschlinkert/regex-not.git","2018-02-20T02:31:14.441Z","jonschlinkert (github@sellside.com)",8459,"MIT",true,false,false,false,false,"expand-brackets@2.1.4,extglob@2.0.4,micromatch@3.1.10,nanomatch@1.2.13,to-regex@3.0.2"
"regex-parser","2.2.10","2.2.11","git+ssh://git@github.com/IonicaBizau/regex-parser.js.git","2019-01-03T20:09:22.722Z","ionicabizau (bizauionica@gmail.com)",8789,"MIT",true,false,false,false,false,"adjust-sourcemap-loader@2.0.0"
"regexp.prototype.flags","1.4.3","1.4.3","git://github.com/es-shims/RegExp.prototype.flags.git","2022-04-15T03:33:25.998Z","ljharb (ljharb@gmail.com)",36699,"MIT",true,false,false,true,false,"deep-equal@2.2.0,es-abstract@1.21.2,string.prototype.matchall@4.0.8"
"regexpp","2.0.1","3.2.0","git+https://github.com/mysticatea/regexpp.git","2018-10-05T09:38:15.306Z","mysticatea (star.ctor@gmail.com)",1254503,"MIT",true,false,false,false,false,"eslint@6.8.0"
"regexpu-core","5.3.2","5.3.2","git+https://github.com/mathiasbynens/regexpu-core.git","2023-03-10T16:29:20.145Z","google-wombot (node-team-npm+wombot@google.com)",53786,"MIT",true,false,false,false,false,"@babel/helper-create-regexp-features-plugin@7.21.0"
"regjsparser","0.9.1","0.10.0","git+ssh://git@github.com/jviereck/regjsparser.git","2022-07-09T21:01:05.310Z","jviereck (julian.viereck@gmail.com)",65689,"BSD-2-Clause",true,false,false,false,false,"regexpu-core@5.3.2"
"jsesc","0.5.0","3.0.2","https://github.com/mathiasbynens/jsesc.git","2014-08-18T10:32:33.662Z","mathias (mathias@qiwi.be)","-","MIT",true,false,false,false,false,"regjsparser@0.9.1"
"relateurl","0.2.7","0.2.7","git://github.com/stevenvachon/relateurl.git","2016-07-14T13:31:25.910Z","stevenvachon (contact@svachon.com)","-","MIT",true,false,false,false,false,"html-minifier-terser@5.1.1"
"remove-trailing-separator","1.1.0","1.1.0","git+https://github.com/darsain/remove-trailing-separator.git","2017-08-16T08:32:02.606Z","darsain (darsain@gmail.com)","-","ISC",true,false,false,false,false,"normalize-path@2.1.1"
"renderkid","2.0.7","3.0.0","git+https://github.com/AriaMinaei/RenderKid.git","2021-06-10T16:45:48.449Z","ariaminaei (aria.minaei@gmail.com)",169400,"MIT",true,false,false,false,false,"pretty-error@2.1.2"
"repeat-element","1.1.4","1.1.4","git+https://github.com/jonschlinkert/repeat-element.git","2021-04-07T23:13:01.181Z","jonschlinkert (github@sellside.com)",5391,"MIT",true,false,false,false,false,"braces@2.3.2"
"repeat-string","1.6.1","1.6.1","git+https://github.com/jonschlinkert/repeat-string.git","2016-10-23T16:54:00.613Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"fill-range@4.0.0,to-regex-range@2.1.1"
"request","2.88.2","2.88.2","git+https://github.com/request/request.git","2020-02-11T16:35:36.122Z","mikeal (mikeal.rogers@gmail.com)",209281,"Apache-2.0",true,false,false,true,false,"jsdom@11.12.0,request-promise-core@1.1.4,request-promise-native@1.0.9"
"request-promise-core","1.1.4","1.1.4","git+https://github.com/request/promise-core.git","2020-07-22T01:12:57.879Z","analog-nico (nicolai.kamenzky@testrails.org)",19666,"ISC",true,false,false,false,false,"request-promise-native@1.0.9"
"request-promise-native","1.0.9","1.0.9","git+https://github.com/request/request-promise-native.git","2020-07-22T01:28:05.415Z","analog-nico (nicolai.kamenzky@testrails.org)",8589,"ISC",true,false,false,false,false,"jsdom@11.12.0"
"require-directory","2.1.1","2.1.1","git://github.com/troygoode/node-require-directory.git","2015-05-28T08:31:04.702Z","troygoode (troygoode@gmail.com)","-","MIT",true,false,false,false,false,"yargs@13.3.2"
"require-main-filename","2.0.0","2.0.0","git+ssh://git@github.com/yargs/require-main-filename.git","2019-01-28T19:42:56.566Z","bcoe (ben@npmjs.com)",3928,"ISC",true,false,false,false,false,"test-exclude@5.2.3,yargs@13.3.2"
"requires-port","1.0.0","1.0.0","git+https://github.com/unshiftio/requires-port.git","2015-10-30T14:42:33.794Z","3rdeden (npm@3rd-Eden.com)","-","MIT",true,false,false,false,false,"http-proxy@1.18.1,url-parse@1.5.10"
"resolve-cwd","2.0.0","3.0.0","git+https://github.com/sindresorhus/resolve-cwd.git","2017-04-28T09:14:24.319Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"import-local@2.0.0"
"resolve-from","4.0.0","5.0.0","git+https://github.com/sindresorhus/resolve-from.git","2017-09-23T09:48:16.876Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"import-fresh@3.3.0"
"resolve-pathname","3.0.0","3.0.0","git+https://github.com/mjackson/resolve-pathname.git","2018-12-02T20:35:46.411Z","mjackson (npm@mjackson.me)",11726,"MIT",true,false,false,false,false,"history@4.10.1"
"resolve-url","0.2.1","0.2.1","git://github.com/lydell/resolve-url","2014-02-25T18:48:50.732Z","lydell (simon.lydell@gmail.com)","-","MIT",true,false,false,false,false,"source-map-resolve@0.5.3"
"resolve-url-loader","3.1.1","5.0.0","git+https://github.com/bholloway/resolve-url-loader.git","2019-11-10T01:13:26.426Z","bholloway (npm@bholloway.com)",41823,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"convert-source-map","1.7.0","2.0.0","git://github.com/thlorenz/convert-source-map.git","2019-11-06T01:28:50.792Z","thlorenz (thlorenz@gmx.de)",10566,"MIT",true,false,false,false,false,"resolve-url-loader@3.1.1"
"postcss","7.0.21","8.4.21","git+https://github.com/postcss/postcss.git","2019-10-25T15:55:38.739Z","ai (andrey@sitnik.ru)",1085084,"MIT",true,false,false,false,false,"resolve-url-loader@3.1.1"
"restore-cursor","3.1.0","4.0.0","git+https://github.com/sindresorhus/restore-cursor.git","2019-04-26T06:29:35.632Z","sindresorhus (sindresorhus@gmail.com)",2817,"MIT",true,false,false,false,false,"cli-cursor@3.1.0"
"ret","0.1.15","0.5.0","git://github.com/fent/ret.js.git","2017-08-10T03:53:52.328Z","fent (roly426@gmail.com)","-","MIT",true,false,false,false,false,"safe-regex@1.1.0"
"retry","0.12.0","0.13.1","git://github.com/tim-kos/node-retry.git","2018-04-09T09:35:27.678Z","tim-kos (tim@transloadit.com)",32210,"MIT",true,false,false,false,false,"p-retry@3.0.1"
"rework","1.0.1","1.0.1","git://github.com/reworkcss/rework.git","2014-08-28T20:46:04.035Z","necolas (nicolasgallagher@gmail.com)","-","-",true,false,false,false,false,"resolve-url-loader@3.1.1"
"rework-visit","1.0.0","1.0.0","-","2013-06-19T01:22:06.140Z","tjholowaychuk (tj@vision-media.ca)","-","MIT",true,false,false,false,false,"resolve-url-loader@3.1.1"
"convert-source-map","0.3.5","2.0.0","git://github.com/thlorenz/convert-source-map.git","2014-07-12T23:25:09.214Z","thlorenz (thlorenz@gmx.de)","-","MIT",true,false,false,false,false,"rework@1.0.1"
"rgb-regex","1.0.1","1.0.1","https://github.com/regexps/rgb-regex.git","2015-02-02T04:41:06.586Z","johno (johnotander@gmail.com)","-","MIT",true,false,false,false,false,"is-color-stop@1.1.0"
"rgba-regex","1.0.0","1.0.0","https://github.com/johnotander/rgba-regex.git","2015-02-02T04:42:23.410Z","johno (johnotander@gmail.com)","-","MIT",true,false,false,false,false,"is-color-stop@1.1.0"
"rimraf","2.6.3","4.4.1","git://github.com/isaacs/rimraf.git","2019-01-02T19:26:12.834Z","isaacs (i@izs.me)",15232,"ISC",true,false,false,false,false,"flat-cache@2.0.1"
"ripemd160","2.0.2","2.0.2","git+https://github.com/crypto-browserify/ripemd160.git","2018-04-19T06:06:43.125Z","dcousens (npm@dcousens.com)",9785,"MIT",true,false,false,true,false,"create-hash@1.2.0,create-hmac@1.1.7,pbkdf2@3.1.2"
"rsvp","4.8.5","4.8.5","git+https://github.com/tildeio/rsvp.js.git","2019-06-06T17:55:47.936Z","stefanpenner (stefan.penner@gmail.com)",644259,"MIT",true,false,false,false,false,"capture-exit@2.0.0"
"run-async","2.4.1","2.4.1","git+https://github.com/SBoudrias/run-async.git","2020-04-27T05:40:09.368Z","sboudrias (admin@simonboudrias.com)",6604,"MIT",true,false,false,false,false,"inquirer@7.0.4"
"run-queue","1.0.3","2.0.1","git+https://github.com/iarna/run-queue.git","2017-02-27T02:08:10.231Z","iarna (me@re-becca.org)","-","ISC",true,false,false,true,false,"copy-concurrently@1.0.5,move-concurrently@1.0.1"
"rxjs","6.6.7","7.8.0","git+https://github.com/reactivex/rxjs.git","2021-03-28T23:13:44.848Z","blesh (ben@benlesh.com)",5125315,"Apache-2.0",true,false,false,false,false,"inquirer@7.0.4"
"tslib","1.14.1","2.5.0","git+https://github.com/Microsoft/tslib.git","2020-10-09T23:34:42.516Z","typescript-bot (typescript@microsoft.com)",33965,"0BSD",true,false,false,false,false,"rxjs@6.6.7,tsutils@3.21.0"
"safe-buffer","5.2.1","5.2.1","git://github.com/feross/safe-buffer.git","2020-05-10T16:37:30.776Z","feross (feross@feross.org)",32101,"MIT",true,false,false,true,false,"browserify-sign@4.2.1,content-disposition@0.5.4,express@4.18.2,hash-base@3.1.0"
"safe-regex","1.1.0","2.1.1","git://github.com/substack/safe-regex.git","2015-03-19T00:30:21.780Z","substack (mail@substack.net)","-","MIT",true,false,false,false,false,"regex-not@1.0.2,to-regex@3.0.2"
"safe-regex-test","1.0.0","1.0.0","git+https://github.com/ljharb/safe-regex-test.git","2022-09-22T20:09:32.516Z","ljharb (ljharb@gmail.com)",7332,"MIT",true,false,false,false,false,"es-abstract@1.21.2"
"safer-buffer","2.1.2","2.1.2","git+https://github.com/ChALkeR/safer-buffer.git","2018-04-08T10:42:42.130Z","chalker (chalkerx@gmail.com)",42299,"MIT",true,false,false,true,false,"asn1@0.2.6,asn1.js@5.4.1,ecc-jsbn@0.1.2,iconv-lite@0.4.24,sshpk@1.17.0"
"sane","4.1.0","5.0.1","git+https://github.com/amasad/sane.git","2019-03-15T02:08:09.540Z","stefanpenner (stefan.penner@gmail.com)",51340,"MIT",true,false,false,false,false,"jest-haste-map@24.9.0"
"sanitize.css","10.0.0","13.0.0","git+https://github.com/csstools/sanitize.css.git","2019-06-03T17:25:50.567Z","jonathantneal (jonathantneal@hotmail.com)",34405,"CC0-1.0",true,false,false,false,false,"postcss-normalize@8.0.1"
"sass-loader","8.0.2","13.2.2","git+https://github.com/webpack-contrib/sass-loader.git","2020-01-13T13:20:18.297Z","evilebottnawi (sheo13666q@gmail.com)",60047,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"clone-deep","4.0.1","4.0.1","git+https://github.com/jonschlinkert/clone-deep.git","2018-11-22T00:00:24.930Z","jonschlinkert (github@sellside.com)",8000,"MIT",true,false,false,false,false,"sass-loader@8.0.2"
"shallow-clone","3.0.1","3.0.1","git+https://github.com/jonschlinkert/shallow-clone.git","2019-04-16T00:06:42.461Z","jonschlinkert (github@sellside.com)",9446,"MIT",true,false,false,false,false,"clone-deep@4.0.1"
"sax","1.2.4","1.2.4","git://github.com/isaacs/sax-js.git","2017-06-22T17:46:38.198Z","isaacs (i@izs.me)","-","ISC",true,false,false,false,false,"jsdom@11.12.0,svgo@1.3.2"
"saxes","3.1.11","6.0.0","git+https://github.com/lddubeau/saxes.git","2019-06-25T22:37:08.359Z","lddubeau (ldd@lddubeau.com)",89081,"ISC",true,false,false,false,false,"jsdom@14.1.0"
"scheduler","0.19.1","0.23.0","git+https://github.com/facebook/react.git","2020-03-19T19:53:46.436Z","acdlite (npm@andrewclark.io)",122081,"MIT",true,false,false,true,false,"react-dom@16.14.0"
"schema-utils","2.7.1","4.0.0","git+https://github.com/webpack/schema-utils.git","2020-08-31T11:00:30.300Z","evilebottnawi (sheo13666q@gmail.com)",77426,"MIT",true,false,false,false,false,"babel-loader@8.1.0,css-loader@3.4.2,eslint-loader@3.0.3,file-loader@4.3.0,sass-loader@8.0.2,terser-webpack-plugin@2.3.8,url-loader@2.3.0"
"select-hose","2.0.0","2.0.0","git+ssh://git@github.com/indutny/select-hose.git","2015-07-14T18:02:25.026Z","indutny (fedor@indutny.com)","-","MIT",true,false,false,false,false,"spdy@4.0.2"
"selfsigned","1.10.14","2.1.1","git://github.com/jfromaniello/selfsigned.git","2022-01-11T14:12:38.415Z","jfromaniello (jfromaniello@gmail.com)",23633,"MIT",true,false,false,false,false,"webpack-dev-server@3.11.0"
"semver","6.3.0","7.3.8","git+https://github.com/npm/node-semver.git","2019-07-23T19:25:26.568Z","isaacs (i@izs.me)",67071,"ISC",true,false,false,true,false,"@babel/core@7.21.3,@babel/helper-compilation-targets@7.20.7,@babel/helper-define-polyfill-provider@0.3.3,@babel/preset-env@7.20.2,babel-plugin-polyfill-corejs2@0.3.3,eslint@6.8.0,eslint-plugin-import@2.27.5,eslint-plugin-jsx-a11y@6.7.1,eslint-plugin-react@7.19.0,istanbul-lib-instrument@3.3.0,jest-snapshot@24.9.0,react-scripts@3.4.3,sass-loader@8.0.2,make-dir@3.1.0,webpack-dev-server@3.11.0"
"send","0.18.0","0.18.0","git+https://github.com/pillarjs/send.git","2022-03-24T03:01:27.168Z","dougwilson (doug@somethingdoug.com)",50148,"MIT",true,false,false,false,false,"express@4.18.2,serve-static@1.15.0"
"mime","1.6.0","3.0.0","git+https://github.com/broofa/node-mime.git","2017-11-25T00:53:19.104Z","broofa (robert@broofa.com)","-","MIT",true,false,false,false,false,"send@0.18.0"
"ms","2.1.3","2.1.3","git+https://github.com/vercel/ms.git","2020-12-08T13:54:35.223Z","styfle (steven@ceriously.com)",6721,"MIT",true,false,false,false,false,"send@0.18.0"
